"Date" "pv" "ghidfm" "Mean" "cfcdfm" "Year" "B0" "Kt" "taxdfs" "taxdfm"
"1386" 2013-10-17 4.72005730978503 238.018248175182 0.0520703333333333 24.7256317689531 "2013" 7931.66990209233 0.720206214670818 1497.99997329712 23.7777773539225
"1387" 2013-10-18 3.83450405851396 203.313868613139 NA 70.0252707581227 "2013" 7880.74150648708 0.619171792742943 1521.75996398926 24.1549200633216
"1388" 2013-10-19 4.36015966461511 222.42700729927 0.0437273333333333 30.6534296028881 "2013" 7829.89258562842 0.681777957590467 1507.20996665955 23.9239677247547
"1389" 2013-10-20 3.41768129515654 199.478102189781 0.03201 33.85559566787 "2013" 7779.14552490099 0.615424205297365 1510.79996871948 23.9809518844362
"1390" 2013-10-21 4.44975359022389 224.503649635037 0.0326196666666667 21.956678700361 "2013" 7728.52300934312 0.697169120765655 1490.11996078491 23.6526977902367
"1391" 2013-10-22 4.42908192846312 224.441605839416 0.0254803333333333 44.8375451263538 "2013" 7678.0480111936 0.701558329967854 1514.8999710083 24.046031285846
"1392" 2013-10-23 4.25119302470788 218.700729927007 0.0436016666666667 25.101083032491 "2013" 7627.74377682123 0.688121897093344 1529.56996917725 24.2788883996388
"1393" 2013-10-24 3.74336589064312 200.770072992701 0.060798 54.1046931407942 "2013" 7577.63381303444 0.635882106566888 1552.37997055054 24.6409519135006
"1394" 2013-10-25 2.7971189010793 138.492700729927 0.048275 74.3068592057762 "2013" 7527.7418727684 0.441543410188144 1436.8299703598 22.8068249263461
"1395" 2013-10-26 4.46685732762465 193.514598540146 0.0526295 36.927797833935 "2013" 7478.09194015006 0.621060880520587 1339.23996734619 21.2577772594634
"1396" 2013-10-27 4.07902952457408 191.408759124088 0.0545055 37.1046931407942 "2013" 7428.7082149409 0.618386142793825 1360.42997074127 21.5941265197027
"1397" 2013-10-28 4.23507046650611 175.879562043796 0.0518185 41.7039711191336 "2013" 7379.61509635968 0.571995887852382 1414.43996524811 22.4514280198112
"1398" 2013-10-29 4.36842721434306 193.200729927007 0.0638183333333333 28.8303249097473 "2013" 7330.83716628865 0.632508595276252 1446.40996742249 22.9588883717855
"1399" 2013-10-30 4.17972861475337 175.29197080292 0.0471886666666667 51.4837545126354 "2013" 7282.39917186748 0.577695234768522 1383.36997413635 21.9582535577199
"1400" 2013-10-31 3.62050664525912 152.773722627737 0.0110035 64.7111913357401 "2013" 7234.32600748215 0.506829432247527 1310.71996974945 20.8050788849119
"1401" 2013-11-01 4.60307398983142 207.722627737226 0.0434603333333333 18.8519855595668 "2013" 7186.64269615599 0.69369569025047 1411.61997413635 22.4066662561326
"1402" 2013-11-02 3.22620082954241 175.456204379562 0.0527236666666667 55.0216606498195 "2013" 7139.37437035319 0.58982043617096 1454.80996704102 23.0922216990637
"1403" 2013-11-03 1.60276179644992 109.065693430657 NA 84.4259927797834 "2013" 7092.54625220562 0.36906021466152 1272.41996479034 20.1971422982594
"1404" 2013-11-04 4.32495986085095 202.448905109489 0.0510386666666667 12.8808664259928 "2013" 7046.18363317693 0.689561041206791 1354.46996974945 21.4995233293564
"1405" 2013-11-05 4.18585540986531 201.711678832117 0.0789306666666667 33.0758122743682 "2013" 7000.31185317808 0.691552089893395 1446.3699760437 22.9582535879953
"1406" 2013-11-06 4.14401592186246 199.189781021898 0.0522773333333333 30.0541516245487 "2013" 6954.95627915222 0.687359424365537 1437.70997428894 22.8207932426816
