,Date,pv,ghidfm,Mean,cfcdfm,dnidfm,Kt,km,PC1,PC2,PC3,Month
1076,2012-12-11,3.42003095065968,147.032846715328,0.058515,60.8713235294118,193.317518248175,0.600528725263843,2,-2.05493899834688,0.0698430551257132,-0.0674723424647724,12
1077,2012-12-12,3.12144180372312,151.948905109489,0.0470563333333333,25.4338235294118,228.970802919708,0.621811187702602,1,-1.08555948663111,0.502851735228128,-1.48364249117956,12
1078,2012-12-13,3.28613545996747,147.244525547445,0.0416326666666667,28.4117647058824,207.434306569343,0.603601390659478,1,-1.35446349933109,0.488175152540779,-1.2625191160057,12
1079,2012-12-14,2.75089237303452,148.098540145985,0.0455896666666667,41.6102941176471,209.167883211679,0.608022228973717,2,-1.81407234182935,0.301736399454353,-1.06142667066434,12
1080,2012-12-15,3.12480797035966,158.105839416058,0.055326,49.0367647058824,230.255474452555,0.649951130948097,2,-1.35451095890624,0.253969019042982,-0.700035714335644,12
1081,2012-12-16,3.69022230254835,161.824817518248,0.0370473333333333,24.2904411764706,251.127737226277,0.665959295837927,1,-0.367393825131333,0.692492422103572,-1.31511492604869,12
1082,2012-12-17,3.8278115398518,162.200729927007,0.0433,15.3897058823529,252.361313868613,0.668082427069044,1,-0.0955045068436572,0.741676873803658,-1.57433587074487,12
1083,2012-12-18,3.90440312669438,171.861313868613,0.0548116666666667,6.01838235294118,294.448905109489,0.708327932333175,3,0.707581436925528,0.833989409683482,-1.95644796122717,12
1084,2012-12-19,3.38724471353696,161.521897810219,0.038003,33.7904411764706,250.423357664234,0.665994248971583,1,-0.700440724949157,0.574769860556241,-1.12635913789576,12
1085,2012-12-20,3.35297307066691,153.715328467153,0.0863855,70.3529411764706,210.890510948905,0.63393183571139,7,-1.90356990756838,-0.171641938712657,0.140800424180757,12
1086,2012-12-21,3.66897478763781,162.474452554745,0.0523083333333333,74.1838235294118,244.748175182482,0.670038951610112,7,-1.39822800348258,0.135658673262286,0.399374544477655,12
1087,2012-12-22,3.8434280679559,169.591240875912,0.0361683333333333,40.7904411764706,282.897810218978,0.699215671492633,1,-0.193566810277576,0.633208046588268,-0.727891067312916,12
1088,2012-12-23,3.89619103560455,172.43795620438,0.017809,3.74264705882353,299.189781021898,0.710618653331951,3,0.758852793823226,1.12538034947229,-2.00022406288742,12
1089,2012-12-24,3.54835758178204,164.375912408759,0.0860595,26.4963235294118,256.689781021898,0.676926207950342,1,-0.308097927891988,0.325519783500535,-1.38042685997325,12
1090,2012-12-25,3.75990647026929,146.941605839416,0.026901,37.8161764705882,200,0.604576244118021,2,-1.4008607363431,0.542442035056065,-0.694446441505091,12
1091,2012-12-26,3.39306208205313,125.930656934307,0.007467,60.7757352941176,140.496350364963,0.517541385414358,4,-3.06662879062353,0.310888821003783,0.0975239301282464,12
