"Date" "hydro" "solar" "pv" "otras.re" "ghidfs" "ghidfm" "Year" "Izana" "Laguna" "SCTenerife" "Teide" "Mean" "cfcdfs" "cfcdfm" "taxdfs" "taxdfm" "Month" "mon" "dusty" "B0" "Kt" "class" "ghicormean" "cfccormean" "taxcormean"
"941" 2012-07-29 7.323 1088.88 5.34702911848271 "26.052" 91922 335.481751824818 "2012" 0.083774 0.019801 0.056253 0.014625 0.04361325 3814 13.7689530685921 1573.79996681213 24.9809518541609 "07" "jul" "no-dusty" 10988.6441228164 0.732716607600175 "clean" 337.08547008547 0 23.9706245064735
"942" 2012-07-30 7.128 1662.454 5.33221023252744 "25.807" 89082 325.116788321168 "2012" 0.180107 0.098796 0.183186 0.076456 0.13463625 4211 15.2021660649819 1689.27995491028 26.8139675382584 "07" "jul" "no-dusty" 10969.7312386302 0.71130301645224 "clean" 335.452991452991 17 26.2106244564056
"943" 2012-07-31 7.649 1980.193 5.24504406129742 "26.148" 88135 321.660583941606 "2012" 0.302878 0.233472 0.299691 0.169691 0.251433 7748 27.971119133574 1789.52996253967 28.4052375006297 "07" "jul" "dusty" 10950.312528208 0.704989377674124 "cloud&dust" 325.153846153846 23 28.1346868872643
"944" 2012-08-01 7.571 2006.561 5.50052544925224 "25.323" 87787 320.390510948905 "2012" 0.385912 0.251748 0.334995 0.201549 0.293551 5581 20.1480144404332 1751.43995666504 27.8006342327784 "08" "ago" "dusty" 10930.3846719267 0.703485969942381 "cloud&dust" 331.128205128205 0 27.5490616559982
"945" 2012-08-02 7.643 1970.957 4.91854657662667 "22.861" 79859 291.456204379562 "2012" 0.665769 0.460882 0.695143 0.304713 0.53162675 11269 40.6823104693141 1732.72996711731 27.5036502717033 "08" "ago" "dusty" 10909.944414013 0.641153487099808 "cloud&dust" 308.384615384615 47.5 27.5584370493889
"946" 2012-08-03 7.6 2243.736 4.80450665148896 "24.725" 84287 307.616788321168 "2012" 1.120509 0.641176 1.059017 0.410564 0.8078165 8965 32.3646209386282 1839.83996582031 29.2038089812748 "08" "ago" "dusty" 10888.9885725 0.678006306146118 "cloud&dust" 306.051282051282 42 29.955624461174
"947" 2012-08-04 7.621 2120.953 4.90193370815638 "20.288" 79470 290.036496350365 "2012" 0.746364 0.508665 NA 0.367764 0.540931 16572 59.826714801444 1800.25996208191 28.5755549536811 "08" "ago" "dusty" 10867.5140491988 0.640521455127262 "cloud&dust" 309.991452991453 65 29.2637494206429
"948" 2012-08-05 7.75 2173.367 5.20855755979939 "21.065" 87114 317.934306569343 "2012" 0.375562 0.293215 0.27971 0.236448 0.29623375 8646 31.2129963898917 1645.44995307922 26.1182532234797 "08" "ago" "dusty" 10845.5178396718 0.703555465996555 "cloud&dust" 321.982905982906 23 26.3431242704391
"949" 2012-08-06 7.639 2132.039 5.51136698886407 "22.042" 87123 317.967153284672 "2012" 0.069181 0.01668 0.038896 0.01415 0.03472675 6082 21.956678700361 1560.4299659729 24.7687296186175 "08" "ago" "no-dusty" 10822.9970431999 0.705092281590042 "cloudy" 333.786324786325 0 24.4865620732307
"950" 2012-08-07 7.324 1699.316 5.5269240816269 "24.191" 85802 313.14598540146 "2012" 0.063613 0.012874 0.045559 0.010909 0.03323875 6141 22.1696750902527 1577.97996711731 25.0473010653541 "08" "ago" "no-dusty" 10799.9488727318 0.695883261874558 "cloudy" 316.581196581197 0 24.3793744444847
"951" 2012-08-08 7.327 1472.94 5.79889241181516 "24.808" 90568 330.540145985401 "2012" 0.034507 0.010789 0.025527 0.008699 0.0198805 3254 11.7472924187726 1636.85997009277 25.9819042871869 "08" "ago" "no-dusty" 10776.3706648056 0.736144268826776 "clean" 337.555555555556 0 25.5381246209145
"952" 2012-08-09 7.328 1616.32 5.19783934625872 "26.506" 80799 294.886861313869 "2012" 0.301035 0.217464 0.262014 0.153562 0.23351875 13180 47.5812274368231 1701.14996337891 27.0023803710938 "08" "ago" "dusty" 10752.2598894346 0.658213691289876 "cloud&dust" 302.769230769231 41.5 26.7593745589256
"953" 2012-08-10 7.339 1929.706 5.10843195225766 "25.736" 86641 316.20802919708 "2012" 0.567725 0.240677 NA 0.162244 0.323548666666667 10284 37.1263537906137 1930.72994995117 30.6465071420821 "08" "ago" "dusty" 10727.6141599465 0.707425955816422 "cloud&dust" 319.948717948718 30 30.7253116965294
"954" 2012-08-11 7.345 1439.962 4.9402924422283 "25.312" 86830 316.897810218978 "2012" 0.741694 0.377956 NA 0.251468 0.457039333333333 1641 5.92418772563177 1973.42995262146 31.3242849622454 "08" "ago" "dusty" 10702.4312427676 0.710637356385272 "dusty" 317.08547008547 0 30.7296867966652
"955" 2012-08-12 7.334 2086.181 5.22630412613513 "25.544" 87358 318.824817518248 "2012" 0.466426 0.277793 NA 0.181131 0.30845 2126 7.67509025270758 1882.54996299744 29.8817454444038 "08" "ago" "dusty" 10676.7090671444 0.71668110204341 "dusty" 320.905982905983 0.5 29.963436961174
"956" 2012-08-13 7.334 2062.444 5.33137832089033 "22.506" 88129 321.638686131387 "2012" 0.461653 0.25746 NA 0.142796 0.287303 1229 4.43682310469314 1756.67995834351 27.8838088625953 "08" "ago" "dusty" 10650.4457347939 0.724789239753135 "dusty" 324.435897435897 0 28.793749153614
"957" 2012-08-14 7.325 1648.114 5.43468445861579 "23.114" 88624 323.445255474453 "2012" 0.301704 0.199173 NA 0.109756 0.203544333333333 1443 5.20938628158845 1655.98996162415 26.285554946415 "08" "ago" "dusty" 10623.6395294735 0.730699315413576 "dusty" 327.307692307692 0.5 26.3749994635582
"958" 2012-08-15 7.318 1204.217 5.43598145399377 "22.934" 89732 327.48905109489 "2012" 0.191409 0.139035 NA 0.065076 0.13184 1667 6.01805054151625 1657.05996322632 26.3025390988305 "08" "ago" "no-dusty" 10596.2889264654 0.741744329625327 "clean" 329.74358974359 0 26.7924993634224
"959" 2012-08-16 7.324 945.505 5.30862585314892 "24.349" 88075 321.441605839416 "2012" 0.052168 0.018689 NA 0.015877 0.0289113333333333 3344 12.072202166065 1669.68996620178 26.5030153365362 "08" "ago" "no-dusty" 10568.392601967 0.729968958449761 "clean" 323.811965811966 0 26.3524993062019
"960" 2012-08-17 7.315 660.83 3.6906867533424 "23.158" 76133 277.857664233577 "2012" 0.050309 0.017449 NA 0.010763 0.0261736666666667 8457 30.5306859205776 1728.0699596405 27.4296818990556 "08" "ago" "no-dusty" 10539.9494423791 0.632696008464019 "cloudy" 276.239316239316 0 26.1412492990494
"961" 2012-08-18 7.317 1023.69 5.16719033749813 "22.505" 86105 314.251824817518 "2012" 0.045357 0.013483 NA 0.010561 0.0231336666666667 4092 14.7725631768953 1710.09996414185 27.1444438752674 "08" "ago" "no-dusty" 10510.9585534886 0.717541008009898 "clean" 324.965811965812 0 26.2449995875359
"962" 2012-08-19 7.306 1443.933 5.01473678527688 "19.213" 86534 315.817518248175 "2012" 0.4966 0.033561 NA 0.017096 0.182419 2771 10.0036101083032 1814.70995521545 28.8049199240548 "08" "ago" "no-dusty" 10481.4192695354 0.723148291566454 "clean" 315.42735042735 1.5 27.1503118276596
"963" 2012-08-20 7.334 1348.714 4.78753829722818 "22.106" 84383 307.967153284672 "2012" 0.724488 0.328688 NA 0.264513 0.439229666666667 3908 14.1083032490975 1951.2399597168 30.9720628526476 "08" "ago" "dusty" 10451.3311621609 0.707202897329678 "dusty" 308.794871794872 13.5 30.248749434948
"964" 2012-08-21 7.348 1743.041 4.79626673454221 "21.596" 83741 305.624087591241 "2012" 0.92131 0.369681 NA NA 0.6454955 6721 24.2635379061372 2025.83996200562 32.156189873105 "08" "ago" "dusty" 10420.6940492298 0.703885755357336 "cloud&dust" 307.273504273504 6.5 32.736249268055
"965" 2012-08-22 7.343 1711.397 4.86101991902506 "23.514" 82042 299.423357664234 "2012" NA 0.299093 NA 0.18291 0.2410015 10302 37.1913357400722 1972.43995475769 31.3085707104395 "08" "ago" "dusty" 10389.5080035202 0.691674772424907 "cloud&dust" 303.649572649573 50 30.7765617966652
"966" 2012-08-23 7.323 1461.126 4.11309270374173 "25.146" 72157 263.346715328467 "2012" NA NA NA NA NA 18294 66.043321299639 1870.51996231079 29.6907930525522 "08" "ago" "no-dusty" 10357.7733612774 0.610200759123747 "cloudy" 238.136752136752 87 29.5956244468689
"967" 2012-08-24 7.322 1674.157 2.87816971599236 "20.747" 52733 192.456204379562 "2012" NA NA NA NA NA 22103 79.7942238267148 1676.56996536255 26.6122216724214 "08" "ago" "no-dusty" 10325.4907306243 0.447334565069162 "cloudy" 168.666666666667 90.5 26.1709369421005
"968" 2012-08-25 7.332 2095.986 5.13676294904381 "24.259" 81486 297.394160583942 "2012" NA 0.184833 NA 0.128777 0.156805 13328 48.115523465704 1710.18996620178 27.1458724793934 "08" "ago" "no-dusty" 10292.6609998248 0.693451368323129 "cloudy" 300.632478632479 40 26.947811961174
"969" 2012-08-26 7.325 1955.115 4.99623882736779 "25.657" 80617 294.222627737226 "2012" NA 0.276829 NA 0.185031 0.23093 7970 28.7725631768953 1812.35996246338 28.7676184517997 "08" "ago" "dusty" 10259.2853453942 0.688288007201549 "cloud&dust" 295.564102564103 36.5 29.1959369182587
"970" 2012-08-27 7.329 2030.766 5.07773538803967 "25.498" 83395 304.361313868613 "2012" 0.503354 0.329161 NA 0.135907 0.322807333333333 2151 7.76534296028881 1765.42996025085 28.0226977817596 "08" "ago" "dusty" 10225.3652400521 0.71436778651532 "dusty" 308.153846153846 0 28.0765618681908
"971" 2012-08-28 7.318 2104.561 5.23467554017726 "24.888" 82688 301.78102189781 "2012" 0.302792 0.187853 NA 0.092994 0.194546333333333 2209 7.97472924187726 1774.53996276855 28.1673009963263 "08" "ago" "no-dusty" 10190.902460512 0.7107068832826 "clean" 307.051282051282 0 28.331874370575
"972" 2012-08-29 7.331 2072.823 5.37285914026257 "23.254" 84487 308.346715328467 "2012" 0.235005 0.145117 NA 0.07906 0.153060666666667 1498 5.40794223826715 1812.73996543884 28.773650245061 "08" "ago" "no-dusty" 10155.8990951037 0.728672183386602 "clean" 311.410256410256 0 28.9987493157387
"973" 2012-08-30 7.335 2239.362 5.61530895338579 "22.343" 84995 310.200729927007 "2012" 0.076946 0.064469 NA 0.024256 0.0552236666666667 915 3.30324909747292 1795.87995529175 28.506031036377 "08" "ago" "no-dusty" 10120.3575512232 0.735627914386124 "clean" 313.675213675214 0 28.8893743157387
"974" 2012-08-31 7.321 2282.717 5.6309816822076 "18.425" 84178 307.21897810219 "2012" 0.053228 0.011016 NA 0.009666 0.0246366666666667 3833 13.8375451263538 1710.33997154236 27.1482535165454 "08" "ago" "no-dusty" 10084.280562605 0.731163262334691 "clean" 313.760683760684 5 27.6040621399879
"975" 2012-09-01 7.323 1442.411 5.44334426734313 "20.714" 83088 303.240875912409 "2012" 0.068569 0.012548 NA 0.011465 0.0308606666666667 2829 10.2129963898917 1749.79996681213 27.7746026478116 "09" "sep" "no-dusty" 10047.671196412 0.724325157504821 "clean" 310.119658119658 0 28.0443746447563
"976" 2012-09-02 7.327 732.06 5.4099608878296 "25.212" 83242 303.802919708029 "2012" 0.102007 0.024204 NA 0.011337 0.0458493333333333 2311 8.34296028880866 1735.48996925354 27.5474598294213 "09" "sep" "no-dusty" 10010.5328601386 0.728359836070882 "clean" 308.222222222222 0 27.1162496209145
"977" 2012-09-03 7.322 638.453 5.3366126605255 "25.920" 83235 303.777372262774 "2012" 0.062662 0.016097 NA 0.00984 0.029533 1608 5.80505415162455 1777.91996383667 28.2209518069313 "09" "sep" "no-dusty" 9972.86930832013 0.731049080150298 "clean" 307.179487179487 0.5 27.6218744516373
"978" 2012-09-04 7.316 242.766 5.31784671708153 "26.989" 82557 301.302919708029 "2012" 0.077689 0.013181 NA 0.009902 0.0335906666666667 2383 8.6028880866426 1611.85997009277 25.5850788903615 "09" "sep" "no-dusty" 9934.68464904667 0.727881188829341 "clean" 304.700854700855 0 24.8262495994568
"979" 2012-09-05 7.325 310.652 5.00857689720773 "22.859" 79647 290.682481751825 "2012" 0.179406 0.019579 NA 0.011735 0.07024 4396 15.870036101083 1599.82996177673 25.3941263774085 "09" "sep" "no-dusty" 9895.98335027238 0.704970826557805 "clean" 288.145299145299 2 24.4740619063377
"980" 2012-09-06 7.321 108.036 4.73694776979041 "24.781" 75187 274.405109489051 "2012" 0.241839 0.035912 NA 0.011099 0.0962833333333333 5790 20.9025270758123 1563.43995857239 24.8165072789268 "09" "sep" "no-dusty" 9856.77024591754 0.668142044851344 "cloudy" 276.094017094017 0 23.7403119802475
"981" 2012-09-07 7.321 507.567 5.23792826468575 "22.582" 79111 288.726277372263 "2012" 0.169836 0.017874 NA 0.011492 0.0664006666666667 2946 10.6353790613718 1617.00996398926 25.6668248252263 "09" "sep" "no-dusty" 9817.05054175681 0.705856675328296 "clean" 290.529914529915 0 25.2724994421005
"982" 2012-09-08 7.326 768.234 4.95114481186478 "20.613" 77945 284.470802919708 "2012" 0.214315 0.077287 NA 0.034499 0.108700333333333 4608 16.6353790613718 1688.81996536255 26.8066661168659 "09" "sep" "no-dusty" 9776.82982108771 0.698314217901916 "clean" 287.222222222222 9.5 26.6018745303154
"983" 2012-09-09 7.322 1017.039 4.82749999130112 "26.764" 76057 277.580291970803 "2012" 0.244924 0.091173 NA 0.051102 0.129066333333333 9295 33.5559566787004 1631.41996002197 25.8955549209837 "09" "sep" "no-dusty" 9736.11405017417 0.68424907236785 "cloudy" 275.794871794872 19 25.0234369635582
"984" 2012-09-10 7.323 746.812 5.07399391082818 "27.025" 74064 270.306569343066 "2012" 0.085127 0.01773 0.07732 0.014641 0.0487045 5825 21.028880866426 1625.65996742249 25.8041264670236 "09" "sep" "no-dusty" 9694.90958345847 0.66915091970557 "cloudy" 270.811965811966 1 24.894061923027
"985" 2012-09-11 7.327 394.679 4.29726083995319 "26.057" 71019 259.193430656934 "2012" 0.077563 NA 0.048963 0.01615 0.0475586666666667 7592 27.4079422382671 1634.22995567322 25.940158026559 "09" "sep" "no-dusty" 9653.2231685355 0.644410910963138 "cloudy" 255.495726495727 4 24.9078117609024
"986" 2012-09-12 7.325 387.66 4.60002137433705 "26.438" 74777 272.908759124088 "2012" 0.081499 0.01461 0.05583 0.009081 0.040255 7588 27.3935018050542 1631.71996688843 25.9003169347369 "09" "sep" "no-dusty" 9611.06195088291 0.681486629932336 "cloudy" 274.752136752137 4.5 24.8671869635582
"987" 2012-09-13 7.331 966.058 5.35736398977981 "26.999" 79039 288.463503649635 "2012" 0.08506 0.037746 0.060909 0.020311 0.0510065 3334 12.0361010830325 1664.07996749878 26.4139677380759 "09" "sep" "no-dusty" 9568.43347833994 0.72353788143724 "clean" 291.376068376068 0 26.0299995541573
"988" 2012-09-14 7.339 569.806 5.14332754275025 "27.119" 78504 286.51094890511 "2012" 0.158162 0.070454 0.120765 0.039869 0.0973125 2710 9.78339350180505 1680.47995758057 26.6742850409614 "09" "sep" "no-dusty" 9525.34570532855 0.72189115087718 "clean" 288.803418803419 1 25.7259368300438
"989" 2012-09-15 7.339 81.704 4.89321094250529 "27.123" 77676 283.48905109489 "2012" 0.185803 0.033111 0.08271 0.019731 0.08033875 3749 13.5342960288809 1695.39995956421 26.9111104692732 "09" "sep" "no-dusty" 9481.8069968091 0.7175570256352 "clean" 284.102564102564 0 25.9387494325638
"990" 2012-09-16 7.335 81.175 4.81106573400258 "25.906" 75175 274.361313868613 "2012" 0.10563 0.012628 0.065262 0.009723 0.04831075 6368 22.9891696750903 1645.51996612549 26.1193645416744 "09" "sep" "no-dusty" 9437.82613196333 0.697689429830269 "cloudy" 276 0.5 25.1524994969368
"991" 2012-09-17 7.332 54.723 4.12546813953246 "21.830" 72479 264.521897810219 "2012" 0.174588 0.044658 0.077174 NA 0.0988066666666667 13169 47.5415162454874 1706.11996078491 27.0812692188081 "09" "sep" "no-dusty" 9393.41230759661 0.675848705407203 "cloudy" 256.683760683761 22 25.1146868467331
"992" 2012-09-18 7.335 194.493 4.58045703779959 "27.009" 73126 266.883211678832 "2012" 0.192129 0.059035 0.153541 0.020825 0.1063825 5779 20.8628158844765 1712.89995574951 27.1888881865002 "09" "sep" "no-dusty" 9348.5751412519 0.685152227319449 "cloudy" 267.555555555556 8 25.3596867918968
"993" 2012-09-19 7.343 680.177 4.91607557068138 "26.135" 74670 272.518248175182 "2012" NA 0.017411 0.116296 0.014597 0.0494346666666667 3993 14.4151624548736 1724.80996131897 27.3779358939519 "09" "sep" "no-dusty" 9303.32467402622 0.703021574047019 "clean" 277.623931623932 1.5 26.6653119921684
"994" 2012-09-20 7.341 345.432 3.46867264476281 "22.728" 68062 248.401459854015 "2012" 0.090932 0.015406 0.059869 0.011803 0.0445025 6688 24.14440433213 1703.40995979309 27.0382533300491 "09" "sep" "no-dusty" 9257.67137308213 0.64396701894502 "cloudy" 235.299145299145 0 25.8693742752075
"995" 2012-09-21 7.33 31.19 4.71289500611676 "17.936" 73587 268.565693430657 "2012" 0.097165 0.021912 0.109479 0.00907 0.0594065 5456 19.6967509025271 1625.73996734619 25.8053963070824 "09" "sep" "no-dusty" 9211.62613384454 0.699721911059113 "clean" 267.136752136752 1.5 24.9337494969368
"996" 2012-09-22 7.333 45.549 5.02278943254434 "25.833" 72700 265.328467153285 "2012" 0.20069 0.031787 0.145479 0.012079 0.09750875 6751 24.3718411552347 1675.29995918274 26.5920628441705 "09" "sep" "no-dusty" 9165.20028187411 0.694789313472233 "cloudy" 269.905982905983 10.5 25.6190618872643
"997" 2012-09-23 7.34 81.195 3.88052692657758 "26.107" 53516 195.313868613139 "2012" NA 0.058733 NA 0.029474 0.0441035 18714 67.5595667870036 1679.11995887756 26.6526977599613 "09" "sep" "no-dusty" 9118.40557440794 0.514073738929922 "cloudy" 220.982905982906 73 25.9949992895126
"998" 2012-09-24 7.341 89.695 3.22264717210163 "25.952" 49255 179.762773722628 "2012" 0.104275 0.021014 NA 0.010452 0.045247 12366 44.6425992779783 1567.73996162415 24.8847612956214 "09" "sep" "no-dusty" 9071.25420155741 0.475601992126111 "cloudy" 165.128205128205 56 24.253436923027
"999" 2012-09-25 7.328 11.077 3.30034169427027 "16.476" 49152 179.386861313869 "2012" 0.137044 0.029234 0.160301 0.011933 0.084628 10511 37.9458483754513 1625.25996589661 25.7977772364541 "09" "sep" "no-dusty" 9023.7587871541 0.477105469359586 "cloudy" 189.74358974359 12.5 25.429374396801
"1000" 2012-09-26 7.335 148.155 4.85852930377044 "24.758" 67245 245.419708029197 "2012" 0.134977 0.042314 0.08347 0.016834 0.06939875 5500 19.85559566787 1672.56995391846 26.5487294272771 "09" "sep" "no-dusty" 8975.93238923308 0.656207370697897 "clean" 246.42735042735 7.5 25.5937493443489
"1001" 2012-09-27 7.322 347.778 3.03186250325862 "25.398" 50653 184.86496350365 "2012" NA NA NA NA NA 12699 45.8447653429603 1583.29996585846 25.1317454898168 "09" "sep" "no-dusty" 8927.78850014352 0.49696059937086 "cloudy" 183.700854700855 41.5 23.6815620362759
"1002" 2012-09-28 7.318 390.199 3.01652371361442 "26.492" 57205 208.777372262774 "2012" 0.042665 0.008359 0.028555 0.007862 0.02186025 11229 40.5379061371841 1475.21996879578 23.4161899808853 "09" "sep" "no-dusty" 8879.34104627604 0.56430504338022 "cloudy" 183.717948717949 42.5 22.0696870684624
"1003" 2012-09-29 7.308 618.015 2.92749868700652 "26.655" 50648 184.846715328467 "2012" 0.038535 0.008592 0.028362 0.008146 0.02090875 14279 51.5487364620939 1465.75997257233 23.2660313106719 "09" "sep" "no-dusty" 8830.60438739635 0.502380241856949 "cloudy" 185.076923076923 63 22.333437114954
"1004" 2012-09-30 7.317 780.422 4.73819844656709 "26.651" 56219 205.178832116788 "2012" 0.067199 0.010204 NA 0.009982 0.0291283333333333 11824 42.6859205776173 1483.20996856689 23.5430153740777 "09" "sep" "no-dusty" 8781.59331557369 0.560751539480876 "cloudy" 218.820512820513 29 22.4446870684624
"1005" 2012-10-01 7.318 631.505 4.43486293096542 "26.654" 58418 213.204379562044 "2012" 0.064013 0.014288 0.055361 0.011925 0.03639675 10641 38.4151624548736 1566.82996559143 24.8703169141497 "10" "oct" "no-dusty" 8732.32305369389 0.585972951072227 "cloudy" 216.478632478632 27 23.819061934948
"1006" 2012-10-02 4.235 362.445 3.21313936636811 "26.648" 56084 204.686131386861 "2012" 0.088201 0.014287 0.068515 0.009908 0.04522775 10333 37.3032490974729 1491.75996112823 23.678729541718 "10" "oct" "no-dusty" 8682.80925354539 0.565769327626171 "cloudy" 193.726495726496 25.5 21.7771869003773
"1007" 2012-10-03 -0.062 178.673 2.31407941443138 "24.466" 47286 172.576642335766 "2012" 0.092796 NA NA 0.013647 0.0532215 20190 72.8880866425993 1468.72996139526 23.313173990401 "10" "oct" "no-dusty" 8633.06799346709 0.479764484560142 "cloudy" 166.273504273504 91.5 21.7412495017052
"1008" 2012-10-04 4.133 9.108 2.61370279637809 "22.343" 46096 168.233576642336 "2012" 0.069109 0.015613 0.031678 0.009832 0.031558 14730 53.1768953068592 1466.05996417999 23.2707930822221 "10" "oct" "no-dusty" 8583.11577554708 0.470412603651347 "cloudy" 151.222222222222 58 21.6299994289875
"1009" 2012-10-05 7.33 21.079 4.30647318891142 "25.501" 62398 227.729927007299 "2012" 0.088061 0.034945 0.058743 0.027397 0.0522865 7675 27.7075812274368 1542.22996711731 24.4798407478938 "10" "oct" "no-dusty" 8532.96952236026 0.640517727603859 "cloudy" 223.555555555556 5.5 23.3418745398521
"1010" 2012-10-06 7.33 118.789 5.21555538295901 "26.300" 70508 257.328467153285 "2012" 0.057897 0.012957 0.044043 0.010633 0.0313825 4207 15.187725631769 1628.53995704651 25.8498405880398 "10" "oct" "no-dusty" 8482.64657323427 0.728060889765926 "clean" 260.042735042735 3 25.1443743109703
"1011" 2012-10-07 7.345 665.235 5.26663186953351 "26.009" 69555 253.850364963504 "2012" 0.040495 0.017422 0.018612 0.013464 0.02249825 3400 12.2743682310469 1702.01995849609 27.0161898173983 "10" "oct" "no-dusty" 8432.16468003215 0.722520134545197 "clean" 256.504273504273 5.5 26.2581244111061
"1012" 2012-10-08 7.073 1465.809 5.16256789811002 "25.675" 68657 250.57299270073 "2012" 0.114828 0.022006 0.092784 0.01614 0.0614395 2578 9.30685920577617 1673.23996925354 26.559364591326 "10" "oct" "no-dusty" 8381.5420024403 0.717499455716693 "clean" 254.948717948718 3.5 25.7103120088577
"1013" 2012-10-09 7.344 937.379 5.0673899343789 "26.181" 67460 246.204379562044 "2012" 0.137176 0.050252 0.117092 0.023939 0.08211475 4493 16.2202166064982 1689.54997062683 26.8182535020132 "10" "oct" "no-dusty" 8330.79710275107 0.709284482218125 "clean" 248.401709401709 39 26.0365620851517
"1014" 2012-10-10 7.338 950.152 4.84422950123276 "8.641" 66372 242.233576642336 "2012" 0.265482 0.091409 0.242315 0.017492 0.1541745 1965 7.09386281588448 1693.76996231079 26.8852374969967 "10" "oct" "no-dusty" 8279.948940129 0.702130638902888 "clean" 247.529914529915 2 26.2874994874001
"1015" 2012-10-11 7.342 1687.373 4.7608064157049 "26.313" 64811 236.536496350365 "2012" 0.192275 0.050519 0.143448 0.018409 0.10116275 6140 22.1660649819495 1575.35996818542 25.005713780721 "10" "oct" "no-dusty" 8229.01686434936 0.689860770246168 "cloudy" 242.444444444444 12 24.2562494874001
"1016" 2012-10-12 7.331 1418.786 3.92337769839646 "26.750" 56842 207.452554744526 "2012" 0.087267 0.02167 0.064069 0.012856 0.0464655 8156 29.4440433212996 1582.70997142792 25.1223804988558 "10" "oct" "no-dusty" 8178.02060899963 0.608810071765966 "cloudy" 208.094017094017 6 24.042499512434
"1017" 2012-10-13 7.327 1174.936 3.80719740345074 "26.644" 48994 178.810218978102 "2012" 0.056211 0.033541 NA 0.010607 0.033453 17124 61.8194945848375 1594.77995491028 25.3139675382584 "10" "oct" "no-dusty" 8126.98028413282 0.528049177608208 "cloudy" 177.931623931624 56.5 24.4643742442131
"1018" 2012-10-14 7.323 778.275 4.69926906596219 "26.785" 60581 221.098540145985 "2012" 0.047225 0.01096 0.03628 0.011019 0.026371 8793 31.7436823104693 1526.89996337891 24.2365073552207 "10" "oct" "no-dusty" 8075.91636836333 0.657060415371667 "cloudy" 229.504273504273 35 23.4071870446205
"1019" 2012-10-15 7.328 532.458 3.18202693464302 "26.796" 50828 185.503649635037 "2012" 0.033802 0.008096 0.027415 0.009246 0.01963975 8897 32.1191335740072 1573.50996112823 24.9763485893371 "10" "oct" "no-dusty" 8024.84970039606 0.554787660511716 "cloudy" 183.376068376068 14 24.2374993264675
"1020" 2012-10-16 7.324 423.31 3.70879606620209 "26.523" 53145 193.959854014599 "2012" 0.056589 0.011626 0.027366 0.014614 0.02754875 18802 67.8772563176895 1559.11996841431 24.7479360065763 "10" "oct" "no-dusty" 7973.80146997924 0.583791371515359 "cloudy" 189.854700854701 63 23.6946870088577
"1021" 2012-10-17 7.325 109.013 3.26508031876815 "26.689" 44005 160.602189781022 "2012" 0.039091 0.017149 0.034068 0.012418 0.0256815 18193 65.6787003610108 1578.20996665955 25.0509518517388 "10" "oct" "no-dusty" 7922.79320827361 0.48650172400302 "cloudy" 169.863247863248 65.5 24.0606244802475
"1022" 2012-10-18 7.029 497.99 2.68275604078707 "26.710" 35124 128.189781021898 "2012" NA NA NA 0.010193 0.010193 20222 73.0036101083032 1426.10997009277 22.6366661919488 "10" "oct" "no-dusty" 7871.84677762953 0.390830110320312 "cloudy" 130.059829059829 70.5 21.4362493753433
"1023" 2012-10-19 7.302 518.809 3.74630511444038 "25.209" 51245 187.025547445255 "2012" 0.069318 NA 0.055746 0.020275 0.0484463333333333 17686 63.8483754512635 1291.97997140884 20.5076185937912 "10" "oct" "no-dusty" 7820.98436076525 0.573919206539231 "cloudy" 185.991452991453 77.5 19.3115621656179
"1024" 2012-10-20 7.294 389.583 3.38383923624219 "26.336" 49078 179.116788321168 "2012" 0.069913 0.010774 0.048031 0.00973 0.034612 12880 46.4981949458484 1376.49997138977 21.8492058950757 "10" "oct" "no-dusty" 7770.22844933991 0.553240222952932 "cloudy" 167.897435897436 54 20.8799995183945
"1025" 2012-10-21 7.301 16.197 4.00174655320839 "26.070" 52320 190.948905109489 "2012" 0.051123 0.010484 0.037449 0.008859 0.02697875 9306 33.5956678700361 1401.44997310638 22.2452376683553 "10" "oct" "no-dusty" 7719.60183191625 0.593654157612187 "cloudy" 188.786324786325 27 21.6328121423721
"1026" 2012-10-22 7.298 38.601 3.40832849764655 "26.306" 49850 181.934306569343 "2012" NA NA NA 0.00706 0.00706 15117 54.5740072202166 1392.15997028351 22.0977773060874 "10" "oct" "no-dusty" 7669.12758130749 0.569350726190398 "cloudy" 167.940170940171 52 21.3809369802475
"1027" 2012-10-23 7.295 548.878 4.50696462503787 "26.517" 57916 211.372262773723 "2012" 0.043102 0.012781 NA 0.013318 0.023067 8652 31.2346570397112 1613.25996208191 25.6073009854271 "10" "oct" "no-dusty" 7618.82904130603 0.665841729623551 "cloudy" 215.82905982906 21 23.6584368348122
"1028" 2012-10-24 7.301 180.963 4.54899850442517 "26.804" 56780 207.226277372263 "2012" 0.073615 0.007725 0.035088 0.0072 0.030907 5900 21.2996389891697 1614.29996299744 25.6238089364672 "10" "oct" "no-dusty" 7568.72981279038 0.657102417439941 "cloudy" 213.222222222222 0 24.8209367990494
"1029" 2012-10-25 7.332 113.229 3.1531518716606 "11.833" 45345 165.492700729927 "2012" NA 0.042642 NA 0.036882 0.039762 11789 42.5595667870036 1504.73996734619 23.8847613864475 "10" "oct" "no-dusty" 7518.85373920944 0.528248713870561 "cloudy" 159.726495726496 35.5 22.7528119683266
