"Date" "pv" "ghidfm" "Mean" "cfcdfm" "Year" "Kt" "taxdfm" "km" "PC1" "PC2" "PC3" "PC4" "Month"
"1106" "2013-01-10" 4.11214432254036 178.587591240876 0.033496 9.72202166064982 2013 0.70375104426185 18.3522217917064 11 0.461693572582758 -0.210034382895084 0.65886965058227 1.76667289398846 "01"
"1107" "2013-01-11" 4.09409843011328 178.591240875912 0.0403873333333333 19.1263537906137 2013 0.700736872647514 19.0155552001227 11 0.214967559522017 -0.129927048885253 0.574166166955855 1.39948221972232 "01"
"1108" "2013-01-12" 4.01594973686558 177.777372262774 0.047003 32.9097472924188 2013 0.694428128300958 18.8039677937826 11 -0.193599578418563 -0.0254388737727971 0.463537923641386 0.880415681933597 "01"
"1109" "2013-01-13" 4.1131422263848 173.485401459854 0.0535406666666667 16.971119133574 2013 0.674529484922161 18.5495233535767 11 0.0868903605177588 -0.0794447452147236 0.495829953691945 1.44078620553243 "01"
"1110" "2013-01-14" 3.7369380519133 156.704379562044 0.009563 30.8050541516245 2013 0.606372862823272 17.6704758159698 11 -1.02989064847581 -0.201132438909801 0.615102192121462 0.948959195190548 "01"
"1111" "2013-01-15" 4.13383061279101 179.233576642336 0.06207 14.1263537906137 2013 0.690135484778229 18.3036504094563 11 0.315096855486907 -0.0510110378808205 0.468490572952431 1.55162574542136 "01"
"1113" "2013-01-17" 3.85408304343948 179.153284671533 0.0435825 40.4548736462094 2013 0.682761664449796 18.9973011168223 11 -0.521581366470626 0.00887947158661222 0.426049681922068 0.602010792746904 "01"
"1114" "2013-01-18" 3.12971077513157 177.448905109489 0.0909226666666667 26.927797833935 2013 0.672659773045997 19.7757139054556 11 -0.578255632947838 0.234935159098368 0.121559107187354 1.41260840273389 "01"
"1115" "2013-01-19" 3.65077267861921 153.98905109489 0.0656426666666667 34.3321299638989 2013 0.580543866245084 19.6371424084618 2 -1.28124854152613 0.0952497043233372 0.249901144408259 0.808819144328688 "01"
"1116" "2013-01-20" 3.79919833199536 155.408759124088 0.0320733333333333 25.072202166065 2013 0.582628172591481 18.2606344979907 11 -0.997483028275968 -0.124043209902805 0.503668801923977 1.0964102720953 "01"
"1117" "2013-01-21" 1.97758340023192 136.058394160584 0.0189985 57.3537906137184 2013 0.507180200495995 19.503967830113 3 -3.29897119808378 0.113548935239328 0.1947132282568 0.452808764696388 "01"
"1118" "2013-01-22" 3.54393006868254 148.839416058394 0.007746 71.3682310469314 2013 0.551605382324556 17.709205911273 3 -2.5052889199505 -0.00150413984311458 0.39939690821303 -0.668761758998649 "01"
"1119" "2013-01-23" 4.14092186245652 172.270072992701 0.058942 39.3935018050542 2013 0.634671565973207 17.2550790423439 11 -0.693638592661206 0.0527392026394153 0.349281787356056 0.445341128686949 "01"
"1120" "2013-01-24" 4.25429265899563 177.335766423358 0.0407543333333333 27.3790613718412 2013 0.649414131806449 17.7949202931116 11 -0.238013530767909 -0.1006517571436 0.527689845215122 0.87110604065766 "01"
"1121" "2013-01-25" 3.53841651056998 151.266423357664 0.047228 40.9602888086643 2013 0.550571974052802 18.6104758050707 2 -1.72433357072238 0.0467839019236576 0.300227823073197 0.516881771796121 "01"
"1122" "2013-01-26" 3.73200428150923 151.244525547445 0.009153 31.6353790613718 2013 0.54709127207301 19.8414280603802 2 -1.46731386948129 -0.199039599116421 0.582893657572768 0.781766707719761 "01"
"1123" "2013-01-27" 4.26197484613326 178.324817518248 0.013627 22.5776173285199 2013 0.641010699416802 19.2147615674942 11 -0.193116250459047 -0.255222905111705 0.703089758350011 1.01331999881131 "01"
"1124" "2013-01-28" 4.1223686557845 176.722627737226 0.0266075 20.2057761732852 2013 0.631227944032067 19.7696821424696 11 -0.264497543160543 -0.192114073766958 0.616931133510964 1.14781927181179 "01"
"1125" "2013-01-29" 4.41437539024173 198.328467153285 0.0357816666666667 11.9494584837545 2013 0.703864790424896 19.5630154231238 11 0.704084089355733 -0.203489202727314 0.668579231653672 1.41889857899851 "01"
